,W_VM_G,HP_ID_Reg,W_ID,W_GEW,W_HOCH,W_SZ,W_AZ,zweck,wegkm,wegmin_imp1,ST_JAHR,ST_MONAT,ST_WOCHE,ST_WOTAG,W_SZS,W_SZM,W_AZS,W_AZM,W_FOLGETAG,weg_intermod
1105,0.0,861,4.0,0.4760248298779695,127.585084526437,61200.0,61260.0,8.0,0.1,1.0,2017.0,3.0,12.0,2.0,17.0,0.0,17.0,1.0,0.0,0.0
1106,703.0,1293,1.0,0.43682201600130216,117.07787143965122,35400.0,36000.0,7.0,70703.0,10.0,2017.0,3.0,9.0,7.0,9.0,50.0,10.0,0.0,0.0,703.0
1107,703.0,1293,2.0,0.43682201600130216,117.07787143965122,39300.0,39900.0,9.0,70703.0,10.0,2017.0,3.0,9.0,7.0,10.0,55.0,11.0,5.0,0.0,703.0
1108,703.0,1293,3.0,0.43682201600130216,117.07787143965122,50400.0,51000.0,7.0,70703.0,10.0,2017.0,3.0,9.0,7.0,14.0,0.0,14.0,10.0,0.0,703.0
1109,703.0,1293,4.0,0.43682201600130216,117.07787143965122,59400.0,60000.0,8.0,70703.0,10.0,2017.0,3.0,9.0,7.0,16.0,30.0,16.0,40.0,0.0,703.0
1110,0.0,1494,1.0,3.3762453922433875,904.9077416020344,36000.0,39600.0,5.0,9999.0,60.0,2016.0,6.0,25.0,2.0,10.0,0.0,11.0,0.0,0.0,0.0
1111,0.0,1494,2.0,3.3762453922433875,904.9077416020344,43200.0,45000.0,5.0,9999.0,30.0,2016.0,6.0,25.0,2.0,12.0,0.0,12.0,30.0,0.0,0.0
1112,0.0,1494,3.0,3.3762453922433875,904.9077416020344,79200.0,82800.0,8.0,9999.0,60.0,2016.0,6.0,25.0,2.0,22.0,0.0,23.0,0.0,0.0,0.0
1113,0.0,241,1.0,10.574595762164936,2834.2233628749523,27000.0,28800.0,1.0,9999.0,30.0,2017.0,1.0,5.0,1.0,7.0,30.0,8.0,0.0,0.0,0.0
1114,0.0,241,2.0,10.574595762164936,2834.2233628749523,43200.0,45000.0,8.0,3.92,30.0,2017.0,1.0,5.0,1.0,12.0,0.0,12.0,30.0,0.0,0.0
1115,1.0,241,3.0,10.574595762164936,2834.2233628749523,50400.0,51000.0,5.0,0.48,10.0,2017.0,1.0,5.0,1.0,14.0,0.0,14.0,10.0,0.0,0.0
1116,1.0,241,4.0,10.574595762164936,2834.2233628749523,54000.0,54600.0,8.0,0.48,10.0,2017.0,1.0,5.0,1.0,15.0,0.0,15.0,10.0,0.0,0.0
1117,0.0,241,5.0,10.574595762164936,2834.2233628749523,56400.0,57600.0,5.0,0.98,20.0,2017.0,1.0,5.0,1.0,15.0,40.0,16.0,0.0,0.0,0.0
1118,1.0,241,6.0,10.574595762164936,2834.2233628749523,61200.0,61800.0,8.0,0.95,10.0,2017.0,1.0,5.0,1.0,17.0,0.0,17.0,10.0,0.0,0.0
1119,1.0,1011,1.0,0.2913712930853936,78.09389074600799,61200.0,63900.0,6.0,18.0,45.0,2017.0,1.0,3.0,1.0,17.0,0.0,17.0,45.0,0.0,1.0
1120,1.0,1011,2.0,0.2913712930853936,78.09389074600799,64800.0,68400.0,5.0,18.0,60.0,2017.0,1.0,3.0,1.0,18.0,0.0,19.0,0.0,0.0,1.0
1121,1.0,1011,3.0,0.2913712930853936,78.09389074600799,73800.0,77400.0,8.0,18.0,60.0,2017.0,1.0,3.0,1.0,20.0,30.0,21.0,30.0,0.0,1.0
1122,1.0,223,1.0,2.5986732193386013,696.5013619791597,33000.0,33600.0,7.0,3.8,10.0,2016.0,12.0,52.0,1.0,9.0,10.0,9.0,20.0,0.0,0.0
1123,0.0,223,2.0,2.5986732193386013,696.5013619791597,33600.0,33900.0,7.0,0.05,5.0,2016.0,12.0,52.0,1.0,9.0,20.0,9.0,25.0,0.0,0.0
1124,0.0,223,3.0,2.5986732193386013,696.5013619791597,37500.0,37800.0,7.0,0.05,5.0,2016.0,12.0,52.0,1.0,10.0,25.0,10.0,30.0,0.0,0.0
1125,1.0,223,4.0,2.5986732193386013,696.5013619791597,37800.0,38400.0,7.0,3.52,10.0,2016.0,12.0,52.0,1.0,10.0,30.0,10.0,40.0,0.0,0.0
1126,1.0,223,5.0,2.5986732193386013,696.5013619791597,41400.0,41700.0,8.0,1.14,5.0,2016.0,12.0,52.0,1.0,11.0,30.0,11.0,35.0,0.0,0.0
1127,1.0,223,6.0,2.5986732193386013,696.5013619791597,54000.0,55500.0,7.0,15.2,25.0,2016.0,12.0,52.0,1.0,15.0,0.0,15.0,25.0,0.0,0.0
1128,1.0,223,7.0,2.5986732193386013,696.5013619791597,72000.0,73800.0,8.0,15.2,30.0,2016.0,12.0,52.0,1.0,20.0,0.0,20.0,30.0,0.0,0.0
1129,1.0,1290,1.0,7.985843043589936,2140.3809124672607,32400.0,32700.0,4.0,2.85,5.0,2017.0,4.0,17.0,6.0,9.0,0.0,9.0,5.0,0.0,0.0
1130,1.0,1290,2.0,7.985843043589936,2140.3809124672607,33000.0,33300.0,9.0,2.85,5.0,2017.0,4.0,17.0,6.0,9.0,10.0,9.0,15.0,0.0,0.0
1131,1.0,1290,3.0,7.985843043589936,2140.3809124672607,39600.0,40200.0,5.0,5.7,10.0,2017.0,4.0,17.0,6.0,11.0,0.0,11.0,10.0,0.0,0.0
1132,1.0,1290,4.0,7.985843043589936,2140.3809124672607,44400.0,45000.0,9.0,5.7,10.0,2017.0,4.0,17.0,6.0,12.0,20.0,12.0,30.0,0.0,0.0
1133,1.0,1290,5.0,7.985843043589936,2140.3809124672607,60300.0,62160.0,5.0,33.25,31.0,2017.0,4.0,17.0,6.0,16.0,45.0,17.0,16.0,0.0,0.0
1134,1.0,1290,6.0,7.985843043589936,2140.3809124672607,63600.0,64800.0,5.0,16.15,20.0,2017.0,4.0,17.0,6.0,17.0,40.0,18.0,0.0,0.0,0.0
1135,1.0,1290,7.0,7.985843043589936,2140.3809124672607,65400.0,69300.0,5.0,63.65,65.0,2017.0,4.0,17.0,6.0,18.0,10.0,19.0,15.0,0.0,0.0
1136,1.0,1290,8.0,7.985843043589936,2140.3809124672607,70200.0,72300.0,6.0,23.75,35.0,2017.0,4.0,17.0,6.0,19.0,30.0,20.0,5.0,0.0,0.0
1137,1.0,1290,9.0,7.985843043589936,2140.3809124672607,72300.0,73800.0,8.0,7.6,25.0,2017.0,4.0,17.0,6.0,20.0,5.0,20.0,30.0,0.0,0.0
1138,0.0,821,1.0,0.24218391335203124,64.91059523908295,27600.0,29100.0,4.0,1.47,25.0,2017.0,5.0,22.0,1.0,7.0,40.0,8.0,5.0,0.0,0.0
1139,0.0,821,2.0,0.24218391335203124,64.91059523908295,30000.0,31800.0,8.0,1.47,30.0,2017.0,5.0,22.0,1.0,8.0,20.0,8.0,50.0,0.0,0.0
1140,1.0,821,3.0,0.24218391335203124,64.91059523908295,40200.0,41400.0,6.0,4.28,20.0,2017.0,5.0,22.0,1.0,11.0,10.0,11.0,30.0,0.0,1.0
1141,1.0,821,4.0,0.24218391335203124,64.91059523908295,41700.0,42600.0,8.0,4.28,15.0,2017.0,5.0,22.0,1.0,11.0,35.0,11.0,50.0,0.0,1.0
1142,0.0,821,5.0,0.24218391335203124,64.91059523908295,56700.0,57300.0,10.0,0.98,10.0,2017.0,5.0,22.0,1.0,15.0,45.0,15.0,55.0,0.0,0.0
1143,0.0,821,6.0,0.24218391335203124,64.91059523908295,57900.0,58500.0,8.0,0.98,10.0,2017.0,5.0,22.0,1.0,16.0,5.0,16.0,15.0,0.0,0.0
1144,1.0,1867,1.0,0.31205869120686136,83.63856672149468,32400.0,32520.0,7.0,0.86,2.0,2016.0,10.0,41.0,7.0,9.0,0.0,9.0,2.0,0.0,0.0
1145,1.0,1867,2.0,0.31205869120686136,83.63856672149468,45900.0,46020.0,99.0,0.86,2.0,2016.0,10.0,41.0,7.0,12.0,45.0,12.0,47.0,0.0,0.0
1146,1.0,1867,3.0,0.31205869120686136,83.63856672149468,46020.0,46140.0,10.0,0.95,2.0,2016.0,10.0,41.0,7.0,12.0,47.0,12.0,49.0,0.0,0.0
1147,1.0,1867,4.0,0.31205869120686136,83.63856672149468,52200.0,52440.0,7.0,1.81,4.0,2016.0,10.0,41.0,7.0,14.0,30.0,14.0,34.0,0.0,0.0
1148,0.0,1867,5.0,0.31205869120686136,83.63856672149468,55140.0,60300.0,99.0,3.6,86.0,2016.0,10.0,41.0,7.0,15.0,19.0,16.0,45.0,0.0,0.0
1149,1.0,1867,6.0,0.31205869120686136,83.63856672149468,63900.0,65100.0,8.0,12.35,20.0,2016.0,10.0,41.0,7.0,17.0,45.0,18.0,5.0,0.0,0.0
1150,0.0,1867,7.0,0.31205869120686136,83.63856672149468,65580.0,68220.0,8.0,72.0,44.0,2016.0,10.0,41.0,7.0,18.0,13.0,18.0,57.0,0.0,0.0
1151,1.0,1867,8.0,0.31205869120686136,83.63856672149468,68220.0,65700.0,8.0,3.8,16.0,2016.0,10.0,41.0,7.0,18.0,57.0,18.0,15.0,0.0,0.0
1152,1.0,1230,1.0,0.24700287861608047,66.20218351757947,26100.0,27900.0,3.0,23.75,30.0,2017.0,5.0,21.0,2.0,7.0,15.0,7.0,45.0,0.0,0.0
1153,1.0,1230,2.0,0.24700287861608047,66.20218351757947,60900.0,62700.0,8.0,23.75,30.0,2017.0,5.0,21.0,2.0,16.0,55.0,17.0,25.0,0.0,0.0
1154,1.0,1550,1.0,0.12802198002981724,34.312695721215334,36300.0,47400.0,7.0,114.0,185.0,2017.0,2.0,5.0,6.0,10.0,5.0,13.0,10.0,0.0,0.0
1155,1.0,1550,2.0,0.12802198002981724,34.312695721215334,64200.0,72900.0,8.0,114.0,145.0,2017.0,2.0,5.0,6.0,17.0,50.0,20.0,15.0,0.0,0.0
1156,0.0,1636,1.0,0.12799946063993342,34.306660031307004,50400.0,50520.0,7.0,0.49,2.0,2017.0,4.0,16.0,2.0,14.0,0.0,14.0,2.0,0.0,0.0
1157,0.0,1636,2.0,0.12799946063993342,34.306660031307004,55800.0,55920.0,8.0,0.49,2.0,2017.0,4.0,16.0,2.0,15.0,30.0,15.0,32.0,0.0,0.0
1158,0.0,1636,3.0,0.12799946063993342,34.306660031307004,70200.0,70380.0,5.0,0.78,3.0,2017.0,4.0,16.0,2.0,19.0,30.0,19.0,33.0,0.0,0.0
1159,0.0,1636,4.0,0.12799946063993342,34.306660031307004,70440.0,70800.0,8.0,0.78,6.0,2017.0,4.0,16.0,2.0,19.0,34.0,19.0,40.0,0.0,0.0
1160,1.0,1771,1.0,0.5087121335089098,136.34599810685657,23400.0,25500.0,1.0,38.0,35.0,2017.0,3.0,9.0,5.0,6.0,30.0,7.0,5.0,0.0,0.0
1161,1.0,1771,2.0,0.5087121335089098,136.34599810685657,57600.0,60600.0,8.0,38.0,50.0,2017.0,3.0,9.0,5.0,16.0,0.0,16.0,50.0,0.0,0.0
1162,1.0,1771,3.0,0.5087121335089098,136.34599810685657,62400.0,63000.0,4.0,7.6,10.0,2017.0,3.0,9.0,5.0,17.0,20.0,17.0,30.0,0.0,0.0
1163,1.0,1771,4.0,0.5087121335089098,136.34599810685657,67200.0,67800.0,8.0,7.6,10.0,2017.0,3.0,9.0,5.0,18.0,40.0,18.0,50.0,0.0,0.0
1164,1.0,1771,5.0,0.5087121335089098,136.34599810685657,71400.0,81300.0,7.0,4.75,165.0,2017.0,3.0,9.0,5.0,19.0,50.0,22.0,35.0,0.0,0.0
1165,1.0,1771,6.0,0.5087121335089098,136.34599810685657,81300.0,81900.0,8.0,4.75,10.0,2017.0,3.0,9.0,5.0,22.0,35.0,22.0,45.0,0.0,0.0
1166,0.0,1583,1.0,1.4379610512880168,385.4050687257994,32160.0,29400.0,3.0,9.0,23.0,2017.0,4.0,14.0,1.0,8.0,56.0,8.0,10.0,0.0,0.0
1167,0.0,1583,2.0,1.4379610512880168,385.4050687257994,54000.0,55500.0,8.0,9.0,25.0,2017.0,4.0,14.0,1.0,15.0,0.0,15.0,25.0,0.0,0.0
1168,0.0,1583,3.0,1.4379610512880168,385.4050687257994,65100.0,66600.0,10.0,4.9,25.0,2017.0,4.0,14.0,1.0,18.0,5.0,18.0,30.0,0.0,0.0
1169,0.0,1583,4.0,1.4379610512880168,385.4050687257994,68400.0,70200.0,8.0,4.9,30.0,2017.0,4.0,14.0,1.0,19.0,0.0,19.0,30.0,0.0,0.0
1170,1.0,1610,1.0,0.15985397047786884,42.84436662796304,36000.0,37200.0,5.0,7.6,20.0,2017.0,2.0,7.0,7.0,10.0,0.0,10.0,20.0,0.0,0.0
1171,1.0,1610,2.0,0.15985397047786884,42.84436662796304,53100.0,54000.0,8.0,7.6,15.0,2017.0,2.0,7.0,7.0,14.0,45.0,15.0,0.0,0.0,0.0
1172,1.0,1610,3.0,0.15985397047786884,42.84436662796304,55800.0,57600.0,1.0,19.95,30.0,2017.0,2.0,7.0,7.0,15.0,30.0,16.0,0.0,0.0,0.0
1173,1.0,1610,4.0,0.15985397047786884,42.84436662796304,79200.0,81000.0,8.0,19.95,30.0,2017.0,2.0,7.0,7.0,22.0,0.0,22.0,30.0,0.0,0.0
1174,0.0,2075,1.0,0.9054707888531444,242.68601106724432,27000.0,27300.0,4.0,0.69,5.0,2016.0,9.0,39.0,2.0,7.0,30.0,7.0,35.0,0.0,0.0
1175,0.0,2075,2.0,0.9054707888531444,242.68601106724432,27300.0,27600.0,8.0,0.69,5.0,2016.0,9.0,39.0,2.0,7.0,35.0,7.0,40.0,0.0,0.0
1176,1.0,2075,3.0,0.9054707888531444,242.68601106724432,48600.0,49800.0,4.0,10.93,20.0,2016.0,9.0,39.0,2.0,13.0,30.0,13.0,50.0,0.0,0.0
1177,1.0,2075,4.0,0.9054707888531444,242.68601106724432,50100.0,50700.0,5.0,4.75,10.0,2016.0,9.0,39.0,2.0,13.0,55.0,14.0,5.0,0.0,0.0
1178,1.0,2075,5.0,0.9054707888531444,242.68601106724432,51900.0,52500.0,4.0,6.18,10.0,2016.0,9.0,39.0,2.0,14.0,25.0,14.0,35.0,0.0,0.0
1179,1.0,2075,6.0,0.9054707888531444,242.68601106724432,53100.0,54300.0,8.0,11.4,20.0,2016.0,9.0,39.0,2.0,14.0,45.0,15.0,5.0,0.0,0.0
1180,0.0,2075,7.0,0.9054707888531444,242.68601106724432,60300.0,60600.0,4.0,0.69,5.0,2016.0,9.0,39.0,2.0,16.0,45.0,16.0,50.0,0.0,0.0
1181,0.0,2075,8.0,0.9054707888531444,242.68601106724432,60900.0,61200.0,8.0,0.69,5.0,2016.0,9.0,39.0,2.0,16.0,55.0,17.0,0.0,0.0,0.0
1182,0.0,2075,9.0,0.9054707888531444,242.68601106724432,68400.0,72000.0,7.0,3.92,60.0,2016.0,9.0,39.0,2.0,19.0,0.0,20.0,0.0,0.0,0.0
1183,1.0,1427,1.0,0.11579712966000859,31.036167964974304,21000.0,24600.0,1.0,80.75,60.0,2017.0,4.0,14.0,2.0,5.0,50.0,6.0,50.0,0.0,0.0
1184,1.0,1427,2.0,0.11579712966000859,31.036167964974304,58800.0,63300.0,8.0,80.75,75.0,2017.0,4.0,14.0,2.0,16.0,20.0,17.0,35.0,0.0,0.0
1185,0.0,1427,3.0,0.11579712966000859,31.036167964974304,63600.0,63900.0,10.0,0.49,5.0,2017.0,4.0,14.0,2.0,17.0,40.0,17.0,45.0,0.0,0.0
1186,0.0,1427,4.0,0.11579712966000859,31.036167964974304,66000.0,66300.0,8.0,0.49,5.0,2017.0,4.0,14.0,2.0,18.0,20.0,18.0,25.0,0.0,0.0
1187,1.0,480,1.0,0.38459020954943957,103.0786028661238,42300.0,42600.0,10.0,4.75,5.0,2017.0,5.0,20.0,5.0,11.0,45.0,11.0,50.0,0.0,0.0
1188,1.0,480,2.0,0.38459020954943957,103.0786028661238,47700.0,48300.0,8.0,4.75,10.0,2017.0,5.0,20.0,5.0,13.0,15.0,13.0,25.0,0.0,0.0
1189,1.0,1848,1.0,6.6775312233691455,1789.7246783951914,22800.0,24300.0,1.0,17.1,25.0,2016.0,12.0,51.0,2.0,6.0,20.0,6.0,45.0,0.0,0.0
1190,1.0,1848,2.0,6.6775312233691455,1789.7246783951914,59700.0,61800.0,8.0,17.1,35.0,2016.0,12.0,51.0,2.0,16.0,35.0,17.0,10.0,0.0,0.0
1191,1.0,325,1.0,0.862908074018527,231.27827090536792,28800.0,29700.0,2.0,1.52,15.0,2017.0,3.0,13.0,2.0,8.0,0.0,8.0,15.0,0.0,0.0
1192,1.0,325,2.0,0.862908074018527,231.27827090536792,64800.0,65700.0,9.0,1.52,15.0,2017.0,3.0,13.0,2.0,18.0,0.0,18.0,15.0,0.0,0.0
1193,0.0,325,3.0,0.862908074018527,231.27827090536792,70200.0,71400.0,7.0,2.25,20.0,2017.0,3.0,13.0,2.0,19.0,30.0,19.0,50.0,0.0,1.0
1194,0.0,325,4.0,0.862908074018527,231.27827090536792,75600.0,76500.0,7.0,2.07,15.0,2017.0,3.0,13.0,2.0,21.0,0.0,21.0,15.0,0.0,1.0
1195,0.0,325,5.0,0.862908074018527,231.27827090536792,79200.0,81000.0,7.0,0.03,30.0,2017.0,3.0,13.0,2.0,22.0,0.0,22.0,30.0,0.0,0.0
1196,0.0,325,6.0,0.862908074018527,231.27827090536792,86100.0,900.0,8.0,0.69,20.0,2017.0,3.0,13.0,2.0,23.0,55.0,0.0,15.0,1.0,0.0
1197,0.0,968,1.0,3.1147994988745813,834.8345136716762,42600.0,46620.0,3.0,1.18,67.0,2017.0,7.0,27.0,6.0,11.0,50.0,12.0,57.0,0.0,0.0
1198,0.0,968,2.0,3.1147994988745813,834.8345136716762,64500.0,64920.0,8.0,1.18,7.0,2017.0,7.0,27.0,6.0,17.0,55.0,18.0,2.0,0.0,0.0
1199,0.0,968,3.0,3.1147994988745813,834.8345136716762,69780.0,71580.0,7.0,4.41,30.0,2017.0,7.0,27.0,6.0,19.0,23.0,19.0,53.0,0.0,1.0
1200,0.0,968,4.0,3.1147994988745813,834.8345136716762,77400.0,79200.0,7.0,0.98,30.0,2017.0,7.0,27.0,6.0,21.0,30.0,22.0,0.0,0.0,0.0
1201,0.0,439,1.0,0.32871456118265835,88.10270481964423,22200.0,25800.0,1.0,7.65,60.0,2016.0,6.0,25.0,3.0,6.0,10.0,7.0,10.0,0.0,1.0
1202,0.0,439,2.0,0.32871456118265835,88.10270481964423,43200.0,44400.0,4.0,1.96,20.0,2016.0,6.0,25.0,3.0,12.0,0.0,12.0,20.0,0.0,0.0
1203,0.0,439,3.0,0.32871456118265835,88.10270481964423,59400.0,61200.0,5.0,6.75,30.0,2016.0,6.0,25.0,3.0,16.0,30.0,17.0,0.0,0.0,1.0
1204,0.0,439,4.0,0.32871456118265835,88.10270481964423,61200.0,62100.0,8.0,0.98,15.0,2016.0,6.0,25.0,3.0,17.0,0.0,17.0,15.0,0.0,0.0
1205,0.0,439,5.0,0.32871456118265835,88.10270481964423,70200.0,71100.0,5.0,1.96,15.0,2016.0,6.0,25.0,3.0,19.0,30.0,19.0,45.0,0.0,0.0
1206,1.0,439,6.0,0.32871456118265835,88.10270481964423,73800.0,74400.0,5.0,2.85,10.0,2016.0,6.0,25.0,3.0,20.0,30.0,20.0,40.0,0.0,0.0
1207,1.0,439,7.0,0.32871456118265835,88.10270481964423,81000.0,81600.0,8.0,2.85,10.0,2016.0,6.0,25.0,3.0,22.0,30.0,22.0,40.0,0.0,0.0
1208,0.0,708,1.0,0.36548946422534045,97.95918460527835,40200.0,41100.0,4.0,2.94,15.0,2017.0,3.0,12.0,1.0,11.0,10.0,11.0,25.0,0.0,0.0
1209,0.0,708,2.0,0.36548946422534045,97.95918460527835,44700.0,45600.0,8.0,2.94,15.0,2017.0,3.0,12.0,1.0,12.0,25.0,12.0,40.0,0.0,0.0
1210,1.0,887,1.0,0.41565804134467665,111.40546251053475,36000.0,54900.0,8.0,360.05,315.0,2017.0,6.0,22.0,6.0,10.0,0.0,15.0,15.0,0.0,1.0
1211,0.0,887,2.0,0.41565804134467665,111.40546251053475,72600.0,73500.0,7.0,0.49,15.0,2017.0,6.0,22.0,6.0,20.0,10.0,20.0,25.0,0.0,0.0
1212,0.0,887,3.0,0.41565804134467665,111.40546251053475,79500.0,80400.0,8.0,0.49,15.0,2017.0,6.0,22.0,6.0,22.0,5.0,22.0,20.0,0.0,0.0
1213,0.0,396,1.0,16.261667820395076,4358.48328318885,27300.0,27900.0,3.0,1.96,10.0,2017.0,4.0,14.0,5.0,7.0,35.0,7.0,45.0,0.0,0.0
1214,1.0,396,2.0,16.261667820395076,4358.48328318885,48000.0,50400.0,8.0,1.9,40.0,2017.0,4.0,14.0,5.0,13.0,20.0,14.0,0.0,0.0,0.0
1215,0.0,396,3.0,16.261667820395076,4358.48328318885,54900.0,55200.0,5.0,0.49,5.0,2017.0,4.0,14.0,5.0,15.0,15.0,15.0,20.0,0.0,0.0
1216,0.0,396,4.0,16.261667820395076,4358.48328318885,55800.0,56100.0,8.0,0.49,5.0,2017.0,4.0,14.0,5.0,15.0,30.0,15.0,35.0,0.0,0.0
1217,0.0,1919,1.0,2.126724003283941,570.0086312576226,34200.0,35400.0,5.0,1.76,20.0,2017.0,3.0,12.0,3.0,9.0,30.0,9.0,50.0,0.0,0.0
1218,0.0,1919,2.0,2.126724003283941,570.0086312576226,38400.0,39900.0,8.0,1.76,25.0,2017.0,3.0,12.0,3.0,10.0,40.0,11.0,5.0,0.0,0.0
1219,0.0,1919,3.0,2.126724003283941,570.0086312576226,54300.0,57300.0,7.0,3.43,50.0,2017.0,3.0,12.0,3.0,15.0,5.0,15.0,55.0,0.0,0.0
1220,0.0,1919,4.0,2.126724003283941,570.0086312576226,63000.0,65100.0,8.0,2.94,35.0,2017.0,3.0,12.0,3.0,17.0,30.0,18.0,5.0,0.0,0.0
1221,1.0,1919,5.0,2.126724003283941,570.0086312576226,67800.0,68400.0,7.0,1.43,10.0,2017.0,3.0,12.0,3.0,18.0,50.0,19.0,0.0,0.0,0.0
1222,1.0,1919,6.0,2.126724003283941,570.0086312576226,78600.0,78900.0,8.0,1.43,5.0,2017.0,3.0,12.0,3.0,21.0,50.0,21.0,55.0,0.0,0.0
1223,1.0,1831,1.0,0.22460156960239655,60.19814186969658,24300.0,25500.0,1.0,17.1,20.0,2016.0,8.0,31.0,2.0,6.0,45.0,7.0,5.0,0.0,0.0
1224,1.0,1831,2.0,0.22460156960239655,60.19814186969658,61200.0,62400.0,8.0,17.1,20.0,2016.0,8.0,31.0,2.0,17.0,0.0,17.0,20.0,0.0,0.0
1225,1.0,1831,3.0,0.22460156960239655,60.19814186969658,70800.0,71700.0,7.0,8.55,15.0,2016.0,8.0,31.0,2.0,19.0,40.0,19.0,55.0,0.0,0.0
1226,1.0,1831,4.0,0.22460156960239655,60.19814186969658,79800.0,80700.0,8.0,8.55,15.0,2016.0,8.0,31.0,2.0,22.0,10.0,22.0,25.0,0.0,0.0
1227,0.0,675,1.0,1.0375724790552328,278.0921585046359,18900.0,20100.0,1.0,1.18,20.0,2016.0,10.0,40.0,4.0,5.0,15.0,5.0,35.0,0.0,0.0
1228,1.0,675,2.0,1.0375724790552328,278.0921585046359,57600.0,58200.0,5.0,9.5,10.0,2016.0,10.0,40.0,4.0,16.0,0.0,16.0,10.0,0.0,0.0
1229,1.0,675,3.0,1.0375724790552328,278.0921585046359,62100.0,62700.0,8.0,9.5,10.0,2016.0,10.0,40.0,4.0,17.0,15.0,17.0,25.0,0.0,0.0
1230,703.0,304,1.0,0.17446063528518674,46.75927284108794,30600.0,30900.0,2.0,70703.0,5.0,2017.0,1.0,4.0,5.0,8.0,30.0,8.0,35.0,0.0,703.0
1231,703.0,304,2.0,0.17446063528518674,46.75927284108794,34200.0,34500.0,5.0,70703.0,5.0,2017.0,1.0,4.0,5.0,9.0,30.0,9.0,35.0,0.0,703.0
1232,703.0,304,3.0,0.17446063528518674,46.75927284108794,36000.0,36300.0,5.0,70703.0,5.0,2017.0,1.0,4.0,5.0,10.0,0.0,10.0,5.0,0.0,703.0
1233,703.0,304,4.0,0.17446063528518674,46.75927284108794,54900.0,55800.0,5.0,70703.0,15.0,2017.0,1.0,4.0,5.0,15.0,15.0,15.0,30.0,0.0,703.0
1234,703.0,304,5.0,0.17446063528518674,46.75927284108794,58500.0,59100.0,5.0,70703.0,10.0,2017.0,1.0,4.0,5.0,16.0,15.0,16.0,25.0,0.0,703.0
1235,703.0,304,6.0,0.17446063528518674,46.75927284108794,61200.0,61800.0,8.0,70703.0,10.0,2017.0,1.0,4.0,5.0,17.0,0.0,17.0,10.0,0.0,703.0
1236,1.0,1883,1.0,0.23186666998154748,62.145347955993884,26100.0,27300.0,1.0,4.75,20.0,2017.0,3.0,12.0,1.0,7.0,15.0,7.0,35.0,0.0,0.0
1237,1.0,1883,2.0,0.23186666998154748,62.145347955993884,50400.0,51300.0,1.0,4.75,15.0,2017.0,3.0,12.0,1.0,14.0,0.0,14.0,15.0,0.0,0.0
1238,1.0,1883,3.0,0.23186666998154748,62.145347955993884,54900.0,56100.0,1.0,4.75,20.0,2017.0,3.0,12.0,1.0,15.0,15.0,15.0,35.0,0.0,0.0
1239,1.0,1537,1.0,0.5284615651244096,141.63927850707975,26400.0,27000.0,1.0,2.85,10.0,2017.0,2.0,9.0,1.0,7.0,20.0,7.0,30.0,0.0,0.0
1240,1.0,1537,2.0,0.5284615651244096,141.63927850707975,37200.0,37800.0,8.0,2.85,10.0,2017.0,2.0,9.0,1.0,10.0,20.0,10.0,30.0,0.0,0.0
1241,1.0,1144,1.0,0.3428817938846519,91.89983360020157,1800.0,2100.0,8.0,0.48,5.0,2016.0,11.0,44.0,5.0,0.0,30.0,0.0,35.0,0.0,0.0
1242,0.0,1144,2.0,0.3428817938846519,91.89983360020157,36000.0,37800.0,5.0,1.96,30.0,2016.0,11.0,44.0,5.0,10.0,0.0,10.0,30.0,0.0,0.0
1243,1.0,1144,3.0,0.3428817938846519,91.89983360020157,46800.0,50400.0,8.0,95.0,60.0,2016.0,11.0,44.0,5.0,13.0,0.0,14.0,0.0,0.0,1.0
1244,1.0,1144,4.0,0.3428817938846519,91.89983360020157,54000.0,54600.0,4.0,0.95,10.0,2016.0,11.0,44.0,5.0,15.0,0.0,15.0,10.0,0.0,0.0
1245,1.0,1144,5.0,0.3428817938846519,91.89983360020157,67200.0,67800.0,7.0,7.6,10.0,2016.0,11.0,44.0,5.0,18.0,40.0,18.0,50.0,0.0,0.0
1246,1.0,1144,6.0,0.3428817938846519,91.89983360020157,75600.0,75900.0,7.0,7.6,5.0,2016.0,11.0,44.0,5.0,21.0,0.0,21.0,5.0,0.0,0.0
1247,1.0,1213,1.0,4.754942417370607,1274.4287527902459,31380.0,32640.0,3.0,4.85,21.0,2017.0,3.0,13.0,5.0,8.0,43.0,9.0,4.0,0.0,1.0
1248,1.0,1213,2.0,4.754942417370607,1274.4287527902459,53520.0,54780.0,8.0,4.85,21.0,2017.0,3.0,13.0,5.0,14.0,52.0,15.0,13.0,0.0,1.0
1249,0.0,1213,3.0,4.754942417370607,1274.4287527902459,55200.0,56400.0,10.0,1.08,20.0,2017.0,3.0,13.0,5.0,15.0,20.0,15.0,40.0,0.0,0.0
1250,0.0,1213,4.0,4.754942417370607,1274.4287527902459,60300.0,61200.0,8.0,1.08,15.0,2017.0,3.0,13.0,5.0,16.0,45.0,17.0,0.0,0.0,0.0
1251,0.0,1229,1.0,8.234383785564306,2206.995277060789,29400.0,29820.0,3.0,0.39,7.0,2017.0,5.0,19.0,5.0,8.0,10.0,8.0,17.0,0.0,0.0
1252,0.0,1229,2.0,8.234383785564306,2206.995277060789,32400.0,35100.0,3.0,41.94,45.0,2017.0,5.0,19.0,5.0,9.0,0.0,9.0,45.0,0.0,0.0
